id_odsp,league,ht,at,fthg,ftag,MATCH_ID
r7Ac7msM/,D1,FC Ingolstadt 04,TSG Hoffenheim,1,2,9448
hIHpAkc3/,D1,Bayer Leverkusen,Borussia Dortmund,2,0,9449
Mc9167dS/,D1,Bayern Munich,FC Cologne,1,1,9450
pM5jcxkP/,I1,Udinese,Lazio,0,3,9451
M7nsmhRH/,I1,US Pescara,Chievo Verona,0,2,9452
r5PgE2dK/,SP1,Granada,Leganes,0,1,9453
Ghpeg1Kf/,SP1,Osasuna,Las Palmas,2,2,9454
CvUcDMBQ/,SP1,Deportivo La Coruna,Sporting Gijon,2,1,9455
dC5U70Zm/,SP1,Sevilla,Alaves,2,1,9456
IHnEmGRG/,E0,Manchester Utd,Stoke City,1,1,9457
jq0LofdT/,E0,Tottenham,Manchester City,2,0,9458
lxecibSi/,E0,Burnley,Arsenal,0,1,9459
vRmAldCA/,E0,Leicester City,Southampton,0,0,9460
v7X5fxXC/,F1,Angers,Marseille,1,1,9461
niJdbKXm/,F1,Nice,Lorient,2,1,9462
QsI0cvmf/,F1,Lyon,St Etienne,2,0,9463
trjY0oKk/,D1,VfL Wolfsburg,Mainz,0,0,9464
trEtBVsc/,D1,Schalke 04,Borussia Monchengladbach,4,0,9465
UDN3ZYdI/,I1,Torino,Fiorentina,2,1,9466
xKpVkfsa/,I1,Atalanta,Napoli,1,0,9467
G4dMiGCn/,I1,Empoli,Juventus,0,3,9468
feeQjzSh/,I1,Cagliari,Crotone,2,1,9469
lflZlEd5/,I1,Sampdoria,Palermo,1,1,9470
nViIhdct/,I1,Bologna,Genoa,0,1,9471
rHmwlYBB/,I1,AC Milan,Sassuolo,4,3,9472
rHR7YhCO/,I1,AS Roma,Internazionale,2,1,9473
zsTcfs5l/,SP1,Valencia,Atletico Madrid,0,2,9474
EmGP8tKs/,SP1,Malaga,Athletic Bilbao,2,1,9475
29n7ja4D/,SP1,Espanyol,Villarreal,0,0,9476
fqqahLZ0/,SP1,Real Madrid,Eibar,1,1,9477
4EQkFrsE/,SP1,Celta Vigo,Barcelona,4,3,9478
hSnpe9NN/,F1,Nice,Lyon,2,0,9479
QFHbEWNo/,F1,Toulouse,AS Monaco,3,1,9480
EeltaPl2/,D1,Borussia Dortmund,Hertha Berlin,1,1,9481
lIWaAgen/,SP1,Las Palmas,Espanyol,0,0,9482
hCMj1ZeG/,E0,Manchester City,Everton,1,1,9483
KbOr3eR3/,E0,Crystal Palace,West Ham,0,1,9484
Ig6Vgilj/,E0,West Brom,Tottenham,1,1,9485
OWUZ4Hdi/,E0,Bournemouth,Hull,6,1,9486
lK1RfXYq/,E0,Stoke City,Sunderland,2,0,9487
bTcfeMoG/,E0,Arsenal,Swansea,3,2,9488
2NTw4yCc/,E0,Chelsea,Leicester City,3,0,9489
Eyltdk8H/,F1,Montpellier,Caen,3,2,9490
CCTGkmoo/,F1,Bastia,Angers,1,2,9491
KElxcVhB/,F1,Lorient,Nantes,1,2,9492
MsB7CAhb/,F1,Guingamp,Lille,1,0,9493
v5tUbiOb/,F1,AS Nancy Lorraine,Paris Saint-Germain,1,2,9494
EmfHN8R2/,D1,Werder Bremen,Bayer Leverkusen,2,1,9495
04dTK6BL/,D1,TSG Hoffenheim,SC Freiburg,2,1,9496
EBx4E4lk/,D1,Eintracht Frankfurt,Bayern Munich,2,2,9497
pxYaFpZr/,D1,FC Augsburg,Schalke 04,1,1,9498
hvgLMSt9/,D1,FC Cologne,FC Ingolstadt 04,2,1,9499
rToYJQQR/,D1,Borussia Monchengladbach,Hamburg SV,0,0,9500
hUFSbkQT/,I1,US Pescara,Sampdoria,1,1,9501
UD983DBb/,I1,Napoli,AS Roma,1,3,9502
8bLa5Ztn/,I1,Juventus,Udinese,2,1,9503
AXK88XPb/,SP1,Leganes,Sevilla,2,3,9504
pnHp4IYC/,SP1,Barcelona,Deportivo La Coruna,4,0,9505
lKNy6v40/,SP1,Real Betis,Real Madrid,1,6,9506
zFSeBZut/,SP1,Atletico Madrid,Granada,7,1,9507
4nQf0gBM/,E0,Middlesbrough,Watford,0,1,9508
nBFaaDQS/,E0,Southampton,Burnley,3,1,9509
MTVYcBw5/,F1,St Etienne,Dijon FCO,1,1,9510
vJL2Djwh/,F1,Stade Rennes,Bordeaux,1,1,9511
A3skfTxU/,F1,Marseille,Metz,1,0,9512
n1hPLndF/,D1,VfL Wolfsburg,RB Leipzig,0,1,9513
h2y8DO3e/,D1,Mainz,SV Darmstadt 98,2,1,9514
OlOB2XQ4/,I1,Lazio,Bologna,1,1,9515
jNA44gdh/,I1,Sassuolo,Crotone,2,1,9516
p4CK0BeH/,I1,Internazionale,Cagliari,1,2,9517
2uNF1itB/,I1,Fiorentina,Atalanta,0,0,9518
fw2ff9Yp/,I1,Genoa,Empoli,0,0,9519
b7GOaVAN/,I1,Chievo Verona,AC Milan,1,3,9520
fcOX6Klf/,SP1,Alaves,Malaga,1,1,9521
OxGl3xlJ/,SP1,Sporting Gijon,Valencia,1,2,9522
SAMu5bJ6/,SP1,Villarreal,Celta Vigo,5,0,9523
WtM49DAh/,SP1,Athletic Bilbao,Real Sociedad,3,2,9524
bkNn2FtA/,E0,Liverpool,Manchester Utd,0,0,9525
WfowJhBo/,I1,Palermo,Torino,1,4,9526
IcKC7iu5/,SP1,Eibar,Osasuna,2,3,9527
vmmb2QUj/,F1,AS Monaco,Montpellier,6,2,9528
SWirFyu0/,D1,Hamburg SV,Eintracht Frankfurt,0,3,9529
Q3svOCPo/,SP1,Osasuna,Real Betis,1,2,9530
QH2RDCuM/,E0,Leicester City,Crystal Palace,3,1,9531
p6oUEhQF/,E0,Hull,Stoke City,0,2,9532
481VCWfS/,E0,Liverpool,West Brom,2,1,9533
bkqIHftc/,E0,Arsenal,Middlesbrough,0,0,9534
dp5ZhB3d/,E0,Bournemouth,Tottenham,0,0,9535
ChmMGEe3/,E0,Burnley,Everton,2,1,9536
zgLNwfGr/,E0,Swansea,Watford,0,0,9537
zih17AIk/,E0,West Ham,Sunderland,1,0,9538
nk8J98xH/,F1,Lyon,Guingamp,1,3,9539
rH1S7n7T/,F1,Dijon FCO,Lorient,1,0,9540
0Y9BBU74/,F1,Bordeaux,AS Nancy Lorraine,1,1,9541
0dlf36Fp/,F1,Angers,Toulouse,0,0,9542
8b9FAlNA/,F1,Lille,Bastia,2,1,9543
G4WtR97i/,F1,Nantes,Stade Rennes,1,2,9544
AesmEef6/,D1,Bayer Leverkusen,TSG Hoffenheim,0,3,9545
tGkWHwes/,D1,FC Ingolstadt 04,Borussia Dortmund,3,3,9546
zRQCCrJ1/,D1,Hertha Berlin,FC Cologne,2,1,9547
YBqGB2Y7/,D1,Bayern Munich,Borussia Monchengladbach,2,0,9548
Q5W1Z5QE/,D1,SC Freiburg,FC Augsburg,2,1,9549
K6lzHcAm/,D1,SV Darmstadt 98,VfL Wolfsburg,3,1,9550
QLhzetPe/,I1,Sampdoria,Genoa,2,1,9551
464Rd2fq/,I1,AC Milan,Juventus,1,0,9552
4ftrNWvh/,SP1,Valencia,Barcelona,2,3,9553
AiqjLA94/,SP1,Real Sociedad,Alaves,3,0,9554
nwCT39vU/,SP1,Granada,Sporting Gijon,0,0,9555
hGCP4kPN/,SP1,Espanyol,Eibar,3,3,9556
Mmlc8j3q/,E0,Manchester City,Southampton,1,1,9557
6FnQFYA9/,E0,Chelsea,Manchester Utd,4,0,9558
feVpQTMc/,F1,Caen,St Etienne,0,2,9559
lIUlPmx4/,F1,Metz,Nice,2,4,9560
UDcO8SiN/,F1,Paris Saint-Germain,Marseille,0,0,9561
ETmvGHPg/,D1,RB Leipzig,Werder Bremen,3,1,9562
nFXcznB8/,D1,Schalke 04,Mainz,3,0,9563
GrmkGje4/,I1,Cagliari,Fiorentina,3,5,9564
hSpMIqH2/,I1,AS Roma,Palermo,4,1,9565
rc3VeM9k/,I1,Empoli,Chievo Verona,0,0,9566
vPdvf0v2/,I1,Udinese,US Pescara,3,1,9567
xbybEUPG/,I1,Bologna,Sassuolo,1,1,9568
b7xfFAAA/,I1,Torino,Lazio,2,2,9569
48qoHWub/,I1,Crotone,Napoli,1,2,9570
AopsICQi/,I1,Atalanta,Internazionale,2,1,9571
dlJG6BfB/,SP1,Real Madrid,Athletic Bilbao,2,1,9572
bHunMjfb/,SP1,Malaga,Leganes,4,0,9573
hGYfKUOA/,SP1,Villarreal,Las Palmas,2,1,9574
lnbeaTno/,SP1,Celta Vigo,Deportivo La Coruna,4,1,9575
vD8L5V9H/,SP1,Sevilla,Atletico Madrid,1,0,9576
4Su29uvk/,I1,Genoa,AC Milan,3,0,9577
ChqA7J81/,I1,Sassuolo,AS Roma,1,3,9578
CU0NGNoF/,I1,Chievo Verona,Bologna,1,1,9579
WIqQH3W8/,I1,Napoli,Empoli,2,0,9580
jLaRFs1L/,I1,Juventus,Sampdoria,4,1,9581
praVE1GR/,I1,Fiorentina,Crotone,1,1,9582
M3jcALOr/,I1,Internazionale,Torino,2,1,9583
jqrE6wO7/,I1,Lazio,Cagliari,4,1,9584
rJv68age/,I1,US Pescara,Atalanta,0,1,9585
hlMdVM08/,I1,Palermo,Udinese,1,3,9586
jsR5L5yT/,F1,Lille,Paris Saint-Germain,0,1,9587
lAfFDqLh/,D1,Borussia Monchengladbach,Eintracht Frankfurt,0,0,9588
EFM2UrNb/,SP1,Leganes,Real Sociedad,0,2,9589
0hSZL9Xr/,E0,Watford,Hull,1,0,9590
4Mt4RV9L/,E0,Sunderland,Arsenal,1,4,9591
bqt8QkPR/,E0,Tottenham,Leicester City,1,1,9592
OCYeTiu9/,E0,Middlesbrough,Bournemouth,2,0,9593
IFs66UXe/,E0,Crystal Palace,Liverpool,2,4,9594
pMZiUXP2/,E0,Manchester Utd,Burnley,0,0,9595
ITMvLTnk/,E0,West Brom,Manchester City,0,4,9596
M7M1MoMM/,F1,Lorient,Montpellier,2,2,9597
lI6tF3Ed/,F1,Bastia,Dijon FCO,0,0,9598
rHNcNR6G/,F1,St Etienne,AS Monaco,1,1,9599
0hYhO7iA/,F1,AS Nancy Lorraine,Caen,2,0,9600
2LfOwmic/,F1,Toulouse,Lyon,1,2,9601
8YPOyRL9/,F1,Guingamp,Angers,1,0,9602
Gdd7F5jt/,D1,VfL Wolfsburg,Bayer Leverkusen,1,2,9603
AJeBEP5n/,D1,SV Darmstadt 98,RB Leipzig,0,2,9604
pxlOBNk5/,D1,Mainz,FC Ingolstadt 04,2,0,9605
lntiDF9C/,D1,Werder Bremen,SC Freiburg,1,3,9606
vy5uKorP/,D1,Borussia Dortmund,Schalke 04,0,0,9607
z3vaBgvP/,D1,FC Augsburg,Bayern Munich,1,3,9608
vqLjwWFq/,I1,Juventus,Napoli,2,1,9609
jJzHqYxG/,I1,Bologna,Fiorentina,0,1,9610
44FFRt7H/,SP1,Barcelona,Granada,1,0,9611
dvC7T2x5/,SP1,Atletico Madrid,Malaga,4,2,9612
2uJbVO7h/,SP1,Alaves,Real Madrid,1,4,9613
zVABSMiB/,SP1,Sporting Gijon,Sevilla,1,1,9614
d6tA5lm2/,E0,Everton,West Ham,2,0,9615
6yO0SBfF/,E0,Southampton,Chelsea,0,2,9616
hjDXGPqp/,F1,Nice,Nantes,4,1,9617
tCgSx763/,F1,Stade Rennes,Metz,1,0,9618
zF2xGqaj/,F1,Marseille,Bordeaux,0,0,9619
6okKC3za/,D1,TSG Hoffenheim,Hertha Berlin,1,0,9620
dCueCZOI/,D1,FC Cologne,Hamburg SV,3,0,9621
8foCpEN9/,I1,Atalanta,Genoa,3,0,9622
fis8of83/,I1,AC Milan,US Pescara,1,0,9623
zBEayApd/,I1,Sampdoria,Internazionale,1,0,9624
xzZOsC7S/,I1,Lazio,Sassuolo,2,1,9625
S41oaDx3/,I1,Crotone,Chievo Verona,2,0,9626
lE2s0gNd/,I1,Empoli,AS Roma,0,0,9627
j1ktDshO/,SP1,Las Palmas,Celta Vigo,3,3,9628
8IJfW4hn/,SP1,Athletic Bilbao,Osasuna,1,1,9629
URKjXpwt/,SP1,Real Betis,Espanyol,0,1,9630
UilpC17U/,SP1,Eibar,Villarreal,2,1,9631
UFKRxEVl/,E0,Stoke City,Swansea,3,1,9632
U9ZKrhhM/,I1,Cagliari,Palermo,2,1,9633
M7AexjVk/,I1,Udinese,Torino,2,2,9634
reEJQ0MN/,SP1,Deportivo La Coruna,Valencia,1,1,9635
tnOWZ4jM/,F1,Montpellier,Marseille,3,1,9636
vamSAs5B/,D1,Hertha Berlin,Borussia Monchengladbach,3,0,9637
8bcsttMA/,SP1,Malaga,Sporting Gijon,3,2,9638
4pPjIRW7/,E0,Burnley,Crystal Palace,3,2,9639
dKLrKm2e/,E0,Bournemouth,Sunderland,1,2,9640
CfEFMtOg/,E0,Manchester City,Middlesbrough,1,1,9641
6k3ZtB98/,E0,Chelsea,Everton,5,0,9642
QcIJL0w0/,E0,West Ham,Stoke City,1,1,9643
nm7FRtb2/,F1,AS Monaco,AS Nancy Lorraine,6,0,9644
nPOSzoyG/,F1,Bordeaux,Lorient,2,1,9645
jLXezZ12/,F1,Nantes,Toulouse,1,1,9646
8d8BSMrd/,F1,Angers,Lille,1,0,9647
fkSzZO5S/,F1,Lyon,Bastia,2,1,9648
vN37T2Tk/,F1,Dijon FCO,Guingamp,3,3,9649
jZjW91KH/,D1,FC Ingolstadt 04,FC Augsburg,0,2,9650
OMLpTOKu/,D1,Hamburg SV,Borussia Dortmund,2,5,9651
h2D1PtK4/,D1,Bayer Leverkusen,SV Darmstadt 98,3,2,9652
buEcQM4b/,D1,SC Freiburg,VfL Wolfsburg,0,3,9653
Cluu8ukU/,D1,Bayern Munich,TSG Hoffenheim,1,1,9654
2DKlSrzn/,D1,Eintracht Frankfurt,FC Cologne,1,0,9655
xj5QGx45/,I1,Torino,Cagliari,5,1,9656
On1MHIla/,I1,Napoli,Lazio,1,1,9657
QJ3OPKyU/,SP1,Las Palmas,Eibar,1,0,9658
fZsxqrxh/,SP1,Osasuna,Alaves,0,1,9659
4QjjvKjN/,SP1,Granada,Deportivo La Coruna,1,1,9660
EybwsM64/,SP1,Real Sociedad,Atletico Madrid,2,0,9661
pt2wtVOE/,E0,Hull,Southampton,2,1,9662
jsLnJ7H1/,E0,Arsenal,Tottenham,1,1,9663
juQ6O2gs/,E0,Leicester City,West Brom,1,2,9664
S0wVyYpe/,E0,Swansea,Manchester Utd,1,3,9665
UVOANM8m/,E0,Liverpool,Watford,6,1,9666
dIz4YCWE/,F1,Caen,Nice,1,0,9667
0W43UrEq/,F1,Paris Saint-Germain,Stade Rennes,4,0,9668
2ey0ZhH8/,F1,Metz,St Etienne,0,0,9669
Ycty9LZN/,D1,RB Leipzig,Mainz,3,1,9670
pxAgR2kh/,D1,Schalke 04,Werder Bremen,3,1,9671
riYnYwZu/,I1,Genoa,Udinese,1,1,9672
2XCDJvKn/,I1,US Pescara,Empoli,0,4,9673
6VdsDf3U/,I1,Fiorentina,Sampdoria,1,1,9674
fRyiXcln/,I1,Internazionale,Crotone,3,0,9675
A33YEGYH/,I1,Chievo Verona,Juventus,1,2,9676
tOBHIbZh/,I1,AS Roma,Bologna,3,0,9677
WC4UFdJB/,I1,Sassuolo,Atalanta,0,3,9678
SvbwEzlO/,I1,Palermo,AC Milan,1,2,9679
zoaZs2ib/,SP1,Real Madrid,Leganes,3,0,9680
M11ou0yH/,SP1,Sevilla,Barcelona,1,2,9681
rHkfwv6T/,SP1,Celta Vigo,Valencia,2,1,9682
GrqYqOMo/,SP1,Espanyol,Athletic Bilbao,0,0,9683
2uejLvpo/,SP1,Villarreal,Real Betis,2,0,9684
U9itFOVg/,F1,Lorient,AS Monaco,0,3,9685
OWjpEro0/,F1,Lille,Lyon,0,1,9686
ADv6ia3c/,D1,Bayer Leverkusen,RB Leipzig,2,3,9687
EatQXHTj/,SP1,Real Betis,Las Palmas,2,0,9688
APSZzh01/,E0,Everton,Swansea,1,1,9689
fwAzIIxP/,E0,Southampton,Liverpool,0,0,9690
4lwgz0hg/,E0,Watford,Leicester City,2,1,9691
8tbIt2FP/,E0,Stoke City,Bournemouth,0,1,9692
bBGRJv8C/,E0,Manchester Utd,Arsenal,1,1,9693
KKHNKKh6/,E0,Crystal Palace,Manchester City,1,2,9694
Qcvkytwm/,E0,Tottenham,West Ham,3,2,9695
rZlpxMNt/,E0,Sunderland,Hull,3,0,9696
YsbXGp1s/,F1,AS Nancy Lorraine,Dijon FCO,1,0,9697
4nWrZqNP/,F1,Stade Rennes,Angers,1,1,9698
bkqcBtVI/,F1,Bastia,Montpellier,1,1,9699
KbpgCMFC/,F1,Paris Saint-Germain,Nantes,2,0,9700
QeXvzQ7J/,F1,Toulouse,Metz,1,2,9701
GIknXUHr/,D1,FC Augsburg,Hertha Berlin,0,0,9702
hxUAjJI3/,D1,Borussia Monchengladbach,FC Cologne,1,2,9703
WSSEkwY9/,D1,Mainz,SC Freiburg,4,2,9704
vgSIlcmG/,D1,VfL Wolfsburg,Schalke 04,0,1,9705
CpqeV8ne/,D1,SV Darmstadt 98,FC Ingolstadt 04,0,1,9706
dAz2huli/,D1,Borussia Dortmund,Bayern Munich,1,0,9707
fmDRqyYi/,I1,Chievo Verona,Cagliari,1,0,9708
EeMKQDXT/,I1,Juventus,US Pescara,3,0,9709
O6T7TFmB/,I1,Udinese,Napoli,1,2,9710
n3yKgajA/,SP1,Atletico Madrid,Real Madrid,0,3,9711
z9sMYcEp/,SP1,Eibar,Celta Vigo,1,0,9712
zRhdzBkk/,SP1,Deportivo La Coruna,Sevilla,2,3,9713
t4ghyizq/,SP1,Barcelona,Malaga,0,0,9714
GnBWIbNI/,E0,Middlesbrough,Chelsea,0,1,9715
jJhxG4Gm/,F1,St Etienne,Nice,0,1,9716
AT8BU3Vt/,F1,Guingamp,Bordeaux,1,1,9717
xzelD206/,F1,Marseille,Caen,1,0,9718
bsuiWlXl/,D1,Werder Bremen,Eintracht Frankfurt,1,2,9719
67raUS11/,D1,TSG Hoffenheim,Hamburg SV,2,2,9720
G48nMXuo/,I1,Sampdoria,Sassuolo,3,2,9721
GdENpHIo/,I1,Bologna,Palermo,3,1,9722
6VICSZ2H/,I1,Lazio,Genoa,3,1,9723
pGU3UeY4/,I1,Atalanta,AS Roma,2,1,9724
GtQaVyJb/,I1,AC Milan,Internazionale,2,2,9725
KYMGRgIN/,I1,Empoli,Fiorentina,0,4,9726
xjReWH3h/,I1,Crotone,Torino,0,2,9727
G4K8d16i/,SP1,Athletic Bilbao,Villarreal,1,0,9728
4vWOhJ5G/,SP1,Sporting Gijon,Real Sociedad,1,3,9729
EkwCeLLc/,SP1,Alaves,Espanyol,0,1,9730
lUd0ZU4e/,SP1,Valencia,Granada,1,1,9731
YNscZJ7a/,E0,West Brom,Burnley,4,0,9732
8CxGfuy4/,SP1,Leganes,Osasuna,2,0,9733
nZ3zPaaI/,F1,Stade Rennes,Toulouse,1,0,9734
pCMyrnW0/,D1,SC Freiburg,RB Leipzig,1,4,9735
Whn5YlK1/,SP1,Eibar,Real Betis,3,1,9736
tfYHUeMU/,E0,Leicester City,Middlesbrough,2,2,9737
fwW5XcxC/,E0,Burnley,Manchester City,1,2,9738
8tzAWHiI/,E0,Chelsea,Tottenham,2,1,9739
23ZDVy7O/,E0,Hull,West Brom,1,1,9740
hrTDZmJu/,E0,Liverpool,Sunderland,2,0,9741
lGRwzCF7/,E0,Swansea,Crystal Palace,5,4,9742
I7ihssFn/,F1,Metz,Lorient,3,3,9743
pKMwOJEO/,F1,AS Monaco,Marseille,4,0,9744
OWCFTNpm/,F1,Bordeaux,Dijon FCO,3,2,9745
IgCJSs0g/,F1,Montpellier,AS Nancy Lorraine,0,0,9746
nP0Mn3iP/,F1,Nantes,Lille,0,0,9747
lYnlrNat/,F1,Caen,Guingamp,1,1,9748
MFQohWg8/,D1,Borussia Monchengladbach,TSG Hoffenheim,1,1,9749
pbs3TnH7/,D1,Bayern Munich,Bayer Leverkusen,2,1,9750
hEsckUwR/,D1,FC Cologne,FC Augsburg,0,0,9751
xnJTq81l/,D1,FC Ingolstadt 04,VfL Wolfsburg,1,1,9752
6LNXrSGf/,D1,Eintracht Frankfurt,Borussia Dortmund,2,1,9753
beKPplnr/,D1,Hamburg SV,Werder Bremen,2,2,9754
0p6V9OiE/,I1,Empoli,AC Milan,1,4,9755
pILWlNFl/,I1,Torino,Chievo Verona,2,1,9756
QF7vmlZf/,SP1,Sevilla,Valencia,2,1,9757
GtYfeCRE/,SP1,Espanyol,Leganes,3,0,9758
C8R3gjdR/,SP1,Real Madrid,Sporting Gijon,2,1,9759
8vDZmUJl/,SP1,Malaga,Deportivo La Coruna,4,3,9760
CEt1YwN5/,E0,Arsenal,Bournemouth,3,1,9761
QeRLXRmh/,E0,Southampton,Everton,1,0,9762
WYRHY7Yo/,E0,Manchester Utd,West Ham,1,1,9763
vaVPWo3b/,E0,Watford,Stoke City,0,1,9764
EL5SQLU5/,F1,Lyon,Paris Saint-Germain,1,2,9765
dpBNR1Fa/,F1,Nice,Bastia,1,1,9766
hC4WPupC/,F1,Angers,St Etienne,1,2,9767
fTOgjAOK/,D1,Hertha Berlin,Mainz,2,1,9768
06Pkij9E/,D1,Schalke 04,SV Darmstadt 98,3,1,9769
CUCmouFD/,I1,Crotone,Sampdoria,1,1,9770
vy5Z8r7K/,I1,Palermo,Lazio,0,1,9771
vuLzlsVf/,I1,AS Roma,US Pescara,3,2,9772
YwEqnLa7/,I1,Cagliari,Udinese,2,1,9773
jFOvm1p1/,I1,Genoa,Juventus,3,1,9774
Mafv82MQ/,I1,Bologna,Atalanta,0,2,9775
b5NafWtL/,SP1,Osasuna,Atletico Madrid,0,3,9776
466rn8l1/,SP1,Celta Vigo,Granada,3,1,9777
UmEVlA4r/,SP1,Real Sociedad,Barcelona,1,1,9778
xjZjdhC8/,SP1,Villarreal,Alaves,0,2,9779
6RMSk30r/,I1,Internazionale,Fiorentina,4,2,9780
bLo63MUs/,I1,Napoli,Sassuolo,1,1,9781
Aqo9X8Z7/,SP1,Las Palmas,Athletic Bilbao,3,1,9782
ptbEzcbU/,F1,Dijon FCO,AS Monaco,1,1,9783
hQq5vua5/,F1,Lorient,Stade Rennes,2,1,9784
nmq9waEB/,F1,Lille,Caen,4,2,9785
ITSSgKbh/,F1,Guingamp,Nice,0,1,9786
QwrDxJTH/,F1,Paris Saint-Germain,Angers,2,0,9787
M1ZJetUu/,F1,Toulouse,Montpellier,1,0,9788
6kaAywqO/,F1,Bastia,Bordeaux,1,1,9789
dbjdt1Uh/,F1,AS Nancy Lorraine,Metz,4,0,9790
z5wOf0qn/,F1,Nantes,Lyon,0,6,9791
vNu1uLqa/,F1,St Etienne,Marseille,0,0,9792
WWh28JDo/,F1,Caen,Dijon FCO,3,3,9793
fs4S49wE/,D1,Mainz,Bayern Munich,1,3,9794
nuRkc6P5/,I1,Napoli,Internazionale,3,0,9795
IkjaooIi/,E0,West Brom,Watford,3,1,9796
Qe3DNsQp/,E0,Stoke City,Burnley,2,0,9797
0EJYUPXA/,E0,Crystal Palace,Southampton,3,0,9798
8vNtT32N/,E0,Manchester City,Chelsea,1,3,9799
zRp4p5Xc/,E0,West Ham,Arsenal,1,5,9800
vaienR2o/,E0,Sunderland,Leicester City,2,1,9801
xWKLbeh8/,E0,Tottenham,Swansea,5,0,9802
QgWzhbT4/,F1,Montpellier,Paris Saint-Germain,3,0,9803
fF9Jqzyo/,F1,AS Monaco,Bastia,5,0,9804
ANi67wTi/,F1,Guingamp,Nantes,2,0,9805
dKRWhvEb/,F1,Bordeaux,Lille,0,1,9806
bqOmkdDN/,F1,Angers,Lorient,2,2,9807
6sa8e500/,D1,RB Leipzig,Schalke 04,2,1,9808
tvGptQ0D/,D1,Bayer Leverkusen,SC Freiburg,1,1,9809
SzCts6o7/,D1,Borussia Dortmund,Borussia Monchengladbach,4,1,9810
YX2W3ThK/,D1,VfL Wolfsburg,Hertha Berlin,2,3,9811
OI93doof/,D1,TSG Hoffenheim,FC Cologne,4,0,9812
Gh6eb7Gs/,D1,Werder Bremen,FC Ingolstadt 04,2,1,9813
trOsaSfg/,I1,Juventus,Atalanta,3,1,9814
6ZEBodFm/,SP1,Barcelona,Real Madrid,1,1,9815
hjHNrfa6/,SP1,Granada,Sevilla,2,1,9816
M1wuiIiQ/,SP1,Atletico Madrid,Espanyol,0,0,9817
hSYzhbxK/,SP1,Leganes,Villarreal,0,0,9818
MNKUV5I4/,E0,Bournemouth,Liverpool,4,3,9819
UmOxUqmH/,E0,Everton,Manchester Utd,1,1,9820
n9KqjxbH/,F1,Marseille,AS Nancy Lorraine,3,0,9821
h6NilGST/,F1,Stade Rennes,St Etienne,2,0,9822
4pVviIrB/,F1,Nice,Toulouse,3,0,9823
AF5acRVm/,D1,SV Darmstadt 98,Hamburg SV,0,2,9824
EqKT2m8Q/,D1,FC Augsburg,Eintracht Frankfurt,1,1,9825
bJYx08um/,I1,Fiorentina,Palermo,2,1,9826
Szr75UHP/,I1,Lazio,AS Roma,0,2,9827
pCIMcIbJ/,I1,US Pescara,Cagliari,1,1,9828
r7KbepfI/,I1,Sassuolo,Empoli,3,0,9829
lpq36A2J/,I1,Sampdoria,Torino,2,0,9830
KSZY0lQt/,I1,AC Milan,Crotone,2,1,9831
OAP6nx0s/,SP1,Sporting Gijon,Osasuna,3,1,9832
EaIJqzp0/,SP1,Valencia,Malaga,2,2,9833
bT5noS37/,SP1,Real Betis,Celta Vigo,3,3,9834
EyzXhvND/,SP1,Alaves,Las Palmas,1,1,9835
A39jpnJD/,SP1,Athletic Bilbao,Eibar,3,1,9836
j3CoSNHT/,E0,Middlesbrough,Hull,1,0,9837
hIRobnAa/,I1,Chievo Verona,Genoa,0,0,9838
QVPgdQvC/,I1,Udinese,Bologna,1,0,9839
KxJFpGUg/,SP1,Deportivo La Coruna,Real Sociedad,5,1,9840
KpPsA4Fg/,D1,Eintracht Frankfurt,TSG Hoffenheim,0,0,9841
0W8gdDT5/,SP1,Malaga,Granada,1,1,9842
8vqCrq2A/,E0,Burnley,Bournemouth,3,2,9843
EHq8qPn4/,E0,Arsenal,Stoke City,3,1,9844
8v5sbO1c/,E0,Watford,Everton,3,2,9845
46xLtNWM/,E0,Hull,Crystal Palace,3,3,9846
GMJPcF7E/,E0,Swansea,Sunderland,3,0,9847
rcyPusnT/,E0,Leicester City,Manchester City,4,2,9848
ImeE5Hc4/,F1,AS Nancy Lorraine,Angers,2,0,9849
KY2p8AJ2/,F1,Dijon FCO,Marseille,1,2,9850
bP1l7UY8/,F1,Toulouse,Lorient,3,2,9851
6VE2qRt2/,F1,Bastia,Metz,2,0,9852
WCMknTdq/,F1,Lille,Montpellier,2,1,9853
v3qN3eSG/,F1,Bordeaux,AS Monaco,0,4,9854
pYcCfPF6/,D1,Bayern Munich,VfL Wolfsburg,5,0,9855
OIVYBQps/,D1,Hamburg SV,FC Augsburg,1,0,9856
6wq7G6xQ/,D1,FC Cologne,Borussia Dortmund,1,1,9857
f3u3HnNJ/,D1,Hertha Berlin,Werder Bremen,0,1,9858
byOo9OUa/,D1,SC Freiburg,SV Darmstadt 98,1,0,9859
29UxBp0m/,D1,FC Ingolstadt 04,RB Leipzig,1,0,9860
2FqdEb0c/,I1,Sampdoria,Lazio,1,2,9861
OOphFvoi/,I1,Crotone,US Pescara,2,1,9862
I7JlcgEa/,SP1,Real Sociedad,Valencia,3,2,9863
vHKpbZbg/,SP1,Real Madrid,Deportivo La Coruna,3,2,9864
C6z65H6J/,SP1,Las Palmas,Leganes,1,1,9865
AsGtaFqm/,SP1,Osasuna,Barcelona,0,3,9866
fy1wa4ni/,E0,Southampton,Middlesbrough,1,0,9867
EuOjy1fp/,E0,Liverpool,West Ham,2,2,9868
